,GameID,Date,Year,Home,Away,Home_FG,Home_FGA,Home_FG%,Home_3P,Home_3PA,Home_3P%,Home_FT,Home_FTA,Home_FT%,Home_ORB,Home_DRB,Home_TRB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Home_PTS,Away_FG,Away_FGA,Away_FG%,Away_3P,Away_3PA,Away_3P%,Away_FT,Away_FTA,Away_FT%,Away_ORB,Away_DRB,Away_TRB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Away_PTS,W_L,PT_Diff
512,MIACLE2000-06-17,2000-06-17,2000,MIA,CLE,20,50,0.4,6,11,0.5454545454545454,9,11,0.8181818181818182,7.0,21.0,28,14.0,11,4.0,18.0,23.0,55,20,53,0.37735849056603776,3,11,0.2727272727272727,5,10,0.5,11.0,18.0,29,12.0,7,5.0,19.0,17.0,48,W,7
513,ORLIND2000-06-17,2000-06-17,2000,ORL,IND,22,62,0.3548387096774194,1,16,0.0625,9,10,0.9,13.0,14.0,27,16.0,8,5.0,16.0,17.0,54,30,61,0.4918032786885246,8,19,0.42105263157894735,11,15,0.7333333333333333,8.0,18.0,26,17.0,10,4.0,12.0,14.0,79,L,-25
514,PHOMIN2000-06-17,2000-06-17,2000,PHO,MIN,22,57,0.38596491228070173,4,19,0.21052631578947367,14,16,0.875,9.0,19.0,28,13.0,11,4.0,13.0,20.0,62,25,63,0.3968253968253968,9,26,0.34615384615384615,10,12,0.8333333333333334,13.0,20.0,33,18.0,6,1.0,15.0,19.0,69,L,-7
515,PORLAS2000-06-17,2000-06-17,2000,POR,LAS,28,58,0.4827586206896552,2,11,0.18181818181818182,23,35,0.6571428571428571,9.0,18.0,27,19.0,9,2.0,19.0,28.0,81,29,63,0.4603174603174603,6,15,0.4,30,34,0.8823529411764706,10.0,20.0,30,20.0,8,4.0,17.0,35.0,94,L,-13
516,SACCHA2000-06-17,2000-06-17,2000,SAC,CHA,26,63,0.4126984126984127,5,14,0.35714285714285715,17,27,0.6296296296296297,17.0,19.0,36,19.0,9,9.0,7.0,19.0,74,21,58,0.3620689655172414,2,9,0.2222222222222222,19,23,0.8260869565217391,14.0,19.0,33,14.0,5,3.0,14.0,24.0,63,W,11
517,UTAWAS2000-06-17,2000-06-17,2000,UTA,WAS,24,51,0.47058823529411764,1,7,0.14285714285714285,21,28,0.75,11.0,24.0,35,14.0,6,6.0,18.0,16.0,70,27,61,0.4426229508196721,7,18,0.3888888888888889,6,12,0.5,10.0,17.0,27,15.0,7,1.0,14.0,24.0,67,W,3
518,DETIND2000-06-18,2000-06-18,2000,DET,IND,35,59,0.5932203389830508,1,4,0.25,40,54,0.7407407407407407,8.0,21.0,29,21.0,20,1.0,9.0,31.0,111,26,54,0.48148148148148145,3,8,0.375,19,34,0.5588235294117647,12.0,16.0,28,7.0,6,2.0,27.0,39.0,74,W,37
519,HOUMIN2000-06-18,2000-06-18,2000,HOU,MIN,28,57,0.49122807017543857,7,14,0.5,15,16,0.9375,7.0,29.0,36,17.0,6,5.0,15.0,19.0,78,24,65,0.36923076923076925,9,24,0.375,9,12,0.75,9.0,17.0,26,14.0,5,2.0,10.0,20.0,66,W,12
520,LASCHA2000-06-18,2000-06-18,2000,LAS,CHA,29,73,0.3972602739726027,3,14,0.21428571428571427,9,13,0.6923076923076923,12.0,14.0,26,17.0,14,9.0,12.0,25.0,70,20,56,0.35714285714285715,1,6,0.16666666666666666,21,27,0.7777777777777778,12.0,28.0,40,13.0,9,2.0,21.0,17.0,62,W,8
521,NYLMIA2000-06-18,2000-06-18,2000,NYL,MIA,19,50,0.38,5,12,0.4166666666666667,15,20,0.75,9.0,16.0,25,11.0,6,5.0,13.0,20.0,58,21,48,0.4375,1,7,0.14285714285714285,9,17,0.5294117647058824,10.0,19.0,29,11.0,2,2.0,16.0,20.0,52,W,6
522,SEAUTA2000-06-18,2000-06-18,2000,SEA,UTA,19,61,0.3114754098360656,3,15,0.2,12,16,0.75,10.0,14.0,24,8.0,11,1.0,13.0,20.0,53,19,47,0.40425531914893614,2,8,0.25,16,22,0.7272727272727273,8.0,28.0,36,11.0,7,5.0,26.0,17.0,56,L,-3
523,CLESAC2000-06-19,2000-06-19,2000,CLE,SAC,24,53,0.4528301886792453,7,14,0.5,26,29,0.896551724137931,7.0,15.0,22,18.0,10,2.0,13.0,17.0,81,26,54,0.48148148148148145,4,15,0.26666666666666666,14,17,0.8235294117647058,6.0,20.0,26,24.0,10,2.0,17.0,28.0,70,W,11
524,WASDET2000-06-19,2000-06-19,2000,WAS,DET,31,59,0.5254237288135594,4,10,0.4,14,25,0.56,11.0,29.0,40,22.0,9,3.0,16.0,18.0,80,23,68,0.3382352941176471,0,11,0.0,9,15,0.6,11.0,20.0,31,8.0,6,3.0,13.0,24.0,55,W,25
525,LASHOU2000-06-20,2000-06-20,2000,LAS,HOU,26,63,0.4126984126984127,5,20,0.25,33,42,0.7857142857142857,14.0,22.0,36,18.0,11,2.0,8.0,29.0,90,25,57,0.43859649122807015,6,19,0.3157894736842105,28,37,0.7567567567567568,10.0,22.0,32,15.0,5,1.0,15.0,32.0,84,W,6
526,MINPHO2000-06-20,2000-06-20,2000,MIN,PHO,22,57,0.38596491228070173,6,21,0.2857142857142857,5,6,0.8333333333333334,8.0,15.0,23,17.0,7,0.0,18.0,15.0,55,28,52,0.5384615384615384,7,15,0.4666666666666667,11,14,0.7857142857142857,6.0,22.0,28,19.0,10,5.0,15.0,9.0,74,L,-19
527,PORCHA2000-06-20,2000-06-20,2000,POR,CHA,31,66,0.4696969696969697,11,23,0.4782608695652174,12,16,0.75,9.0,17.0,26,24.0,10,4.0,20.0,20.0,85,32,68,0.47058823529411764,4,10,0.4,19,25,0.76,12.0,22.0,34,22.0,12,3.0,18.0,22.0,87,L,-2
528,UTASEA2000-06-20,2000-06-20,2000,UTA,SEA,24,53,0.4528301886792453,2,5,0.4,16,24,0.6666666666666666,13.0,21.0,34,11.0,5,5.0,16.0,18.0,66,25,58,0.43103448275862066,3,12,0.25,10,13,0.7692307692307693,11.0,14.0,25,12.0,7,3.0,13.0,19.0,63,W,3
529,INDSAC2000-06-21,2000-06-21,2000,IND,SAC,19,59,0.3220338983050847,5,16,0.3125,15,17,0.8823529411764706,10.0,19.0,29,11.0,15,3.0,19.0,23.0,58,27,58,0.46551724137931033,2,11,0.18181818181818182,14,24,0.5833333333333334,13.0,23.0,36,14.0,16,2.0,21.0,16.0,70,L,-12
530,NYLDET2000-06-21,2000-06-21,2000,NYL,DET,25,63,0.3968253968253968,4,19,0.21052631578947367,9,11,0.8181818181818182,8.0,17.0,25,15.0,8,5.0,21.0,27.0,63,20,54,0.37037037037037035,2,7,0.2857142857142857,25,35,0.7142857142857143,13.0,23.0,36,11.0,10,1.0,15.0,20.0,67,L,-4
531,WASMIA2000-06-21,2000-06-21,2000,WAS,MIA,20,46,0.43478260869565216,3,8,0.375,12,19,0.631578947368421,6.0,21.0,27,13.0,8,3.0,20.0,14.0,55,25,59,0.423728813559322,3,7,0.42857142857142855,4,7,0.5714285714285714,9.0,18.0,27,15.0,8,5.0,15.0,24.0,57,L,-2
532,CHAPHO2000-06-22,2000-06-22,2000,CHA,PHO,22,56,0.39285714285714285,1,10,0.1,12,20,0.6,13.0,12.0,25,13.0,7,5.0,17.0,22.0,57,33,66,0.5,3,16,0.1875,21,24,0.875,16.0,24.0,40,18.0,14,2.0,11.0,18.0,90,L,-33
533,MINUTA2000-06-22,2000-06-22,2000,MIN,UTA,31,68,0.45588235294117646,8,19,0.42105263157894735,16,19,0.8421052631578947,12.0,25.0,37,21.0,11,1.0,15.0,27.0,86,21,54,0.3888888888888889,1,10,0.1,21,31,0.6774193548387096,9.0,21.0,30,13.0,7,5.0,22.0,26.0,64,W,22
534,ORLCLE2000-06-22,2000-06-22,2000,ORL,CLE,33,58,0.5689655172413793,2,9,0.2222222222222222,9,13,0.6923076923076923,6.0,20.0,26,18.0,11,5.0,16.0,15.0,77,26,61,0.4262295081967213,1,7,0.14285714285714285,11,14,0.7857142857142857,10.0,19.0,29,15.0,8,1.0,18.0,18.0,64,W,13
535,INDNYL2000-06-23,2000-06-23,2000,IND,NYL,20,65,0.3076923076923077,4,19,0.21052631578947367,16,20,0.8,10.0,19.0,29,13.0,12,4.0,12.0,22.0,60,23,52,0.4423076923076923,6,10,0.6,17,22,0.7727272727272727,10.0,28.0,38,14.0,8,4.0,18.0,22.0,69,L,-9
536,MIALAS2000-06-23,2000-06-23,2000,MIA,LAS,17,63,0.2698412698412698,5,18,0.2777777777777778,15,20,0.75,9.0,19.0,28,10.0,15,1.0,13.0,18.0,54,24,48,0.5,6,12,0.5,14,23,0.6086956521739131,5.0,29.0,34,12.0,12,3.0,23.0,25.0,68,L,-14
537,PORSEA2000-06-23,2000-06-23,2000,POR,SEA,21,50,0.42,3,13,0.23076923076923078,27,34,0.7941176470588235,8.0,27.0,35,14.0,7,1.0,19.0,21.0,72,21,56,0.375,6,12,0.5,13,20,0.65,7.0,19.0,26,11.0,13,3.0,18.0,30.0,61,W,11
538,UTAHOU2000-06-23,2000-06-23,2000,UTA,HOU,22,60,0.36666666666666664,3,8,0.375,19,25,0.76,9.0,24.0,33,15.0,5,0.0,16.0,25.0,66,27,56,0.48214285714285715,6,19,0.3157894736842105,23,33,0.696969696969697,8.0,28.0,36,11.0,8,5.0,11.0,16.0,83,L,-17
539,WASSAC2000-06-23,2000-06-23,2000,WAS,SAC,27,58,0.46551724137931033,7,15,0.4666666666666667,8,9,0.8888888888888888,6.0,14.0,20,21.0,5,4.0,14.0,20.0,69,31,54,0.5740740740740741,6,12,0.5,16,24,0.6666666666666666,8.0,16.0,24,22.0,9,2.0,9.0,15.0,84,L,-15
540,CLEMIN2000-06-24,2000-06-24,2000,CLE,MIN,19,51,0.37254901960784315,5,14,0.35714285714285715,14,15,0.9333333333333333,6.0,21.0,27,12.0,6,3.0,21.0,25.0,57,19,54,0.35185185185185186,8,22,0.36363636363636365,14,18,0.7777777777777778,8.0,20.0,28,13.0,12,2.0,19.0,25.0,60,L,-3
541,DETWAS2000-06-24,2000-06-24,2000,DET,WAS,25,60,0.4166666666666667,1,7,0.14285714285714285,19,32,0.59375,8.0,14.0,22,15.0,18,0.0,13.0,22.0,70,28,51,0.5490196078431373,5,9,0.5555555555555556,15,18,0.8333333333333334,9.0,26.0,35,13.0,4,4.0,24.0,21.0,76,L,-6
542,HOUIND2000-06-24,2000-06-24,2000,HOU,IND,29,54,0.5370370370370371,7,15,0.4666666666666667,28,33,0.8484848484848485,8.0,18.0,26,18.0,8,1.0,12.0,15.0,93,26,61,0.4262295081967213,7,18,0.3888888888888889,8,8,1.0,7.0,18.0,25,17.0,6,0.0,15.0,28.0,67,W,26
543,MIAPHO2000-06-24,2000-06-24,2000,MIA,PHO,14,62,0.22580645161290322,3,12,0.25,13,24,0.5416666666666666,16.0,13.0,29,7.0,5,1.0,15.0,21.0,44,26,48,0.5416666666666666,3,6,0.5,12,16,0.75,7.0,25.0,32,14.0,10,3.0,19.0,25.0,67,L,-23
544,ORLCHA2000-06-24,2000-06-24,2000,ORL,CHA,30,68,0.4411764705882353,5,13,0.38461538461538464,4,7,0.5714285714285714,10.0,21.0,31,16.0,6,10.0,13.0,17.0,69,26,65,0.4,5,13,0.38461538461538464,11,15,0.7333333333333333,12.0,21.0,33,17.0,8,2.0,12.0,14.0,68,W,1
545,CHADET2000-06-25,2000-06-25,2000,CHA,DET,29,62,0.46774193548387094,4,11,0.36363636363636365,19,23,0.8260869565217391,10.0,20.0,30,20.0,5,5.0,16.0,14.0,81,36,71,0.5070422535211268,2,4,0.5,10,15,0.6666666666666666,10.0,19.0,29,22.0,9,2.0,10.0,18.0,84,L,-3
546,CLEPHO2000-06-25,2000-06-25,2000,CLE,PHO,23,52,0.4423076923076923,4,9,0.4444444444444444,14,22,0.6363636363636364,10.0,23.0,33,15.0,10,6.0,18.0,17.0,64,26,63,0.4126984126984127,4,15,0.26666666666666666,5,9,0.5555555555555556,13.0,18.0,31,19.0,13,5.0,17.0,20.0,61,W,3
547,NYLLAS2000-06-25,2000-06-25,2000,NYL,LAS,25,67,0.373134328358209,5,17,0.29411764705882354,12,16,0.75,9.0,20.0,29,15.0,4,0.0,12.0,20.0,67,24,60,0.4,3,18,0.16666666666666666,21,28,0.75,12.0,31.0,43,13.0,5,8.0,13.0,20.0,72,L,-5
548,SACPOR2000-06-25,2000-06-25,2000,SAC,POR,30,58,0.5172413793103449,9,21,0.42857142857142855,23,36,0.6388888888888888,8.0,16.0,24,20.0,15,6.0,15.0,19.0,92,30,60,0.5,8,14,0.5714285714285714,8,12,0.6666666666666666,12.0,18.0,30,18.0,5,5.0,25.0,30.0,76,W,16
549,ORLHOU2000-06-26,2000-06-26,2000,ORL,HOU,26,66,0.3939393939393939,0,9,0.0,6,10,0.6,10.0,24.0,34,15.0,9,6.0,13.0,17.0,58,28,60,0.4666666666666667,4,12,0.3333333333333333,10,12,0.8333333333333334,6.0,26.0,32,13.0,8,5.0,13.0,14.0,70,L,-12
550,UTASAC2000-06-26,2000-06-26,2000,UTA,SAC,30,58,0.5172413793103449,3,9,0.3333333333333333,26,28,0.9285714285714286,9.0,25.0,34,18.0,5,4.0,20.0,18.0,89,33,79,0.4177215189873418,4,18,0.2222222222222222,10,14,0.7142857142857143,14.0,15.0,29,21.0,12,4.0,12.0,22.0,80,W,9
551,WASLAS2000-06-26,2000-06-26,2000,WAS,LAS,26,66,0.3939393939393939,6,13,0.46153846153846156,14,19,0.7368421052631579,9.0,27.0,36,13.0,6,4.0,10.0,16.0,72,28,63,0.4444444444444444,9,20,0.45,9,12,0.75,6.0,24.0,30,21.0,6,6.0,11.0,19.0,74,L,-2
552,CHAHOU2000-06-28,2000-06-28,2000,CHA,HOU,27,55,0.4909090909090909,7,12,0.5833333333333334,5,10,0.5,7.0,18.0,25,21.0,5,0.0,20.0,20.0,66,29,56,0.5178571428571429,3,16,0.1875,15,17,0.8823529411764706,7.0,17.0,24,19.0,12,1.0,12.0,15.0,76,L,-10
553,INDLAS2000-06-28,2000-06-28,2000,IND,LAS,22,61,0.36065573770491804,6,20,0.3,23,37,0.6216216216216216,12.0,23.0,35,10.0,5,5.0,11.0,20.0,73,29,66,0.4393939393939394,6,16,0.375,18,23,0.782608695652174,10.0,29.0,39,21.0,4,2.0,12.0,31.0,82,L,-9
554,NYLPHO2000-06-28,2000-06-28,2000,NYL,PHO,31,64,0.484375,6,12,0.5,14,21,0.6666666666666666,13.0,25.0,38,20.0,3,3.0,13.0,20.0,82,18,54,0.3333333333333333,8,23,0.34782608695652173,25,29,0.8620689655172413,7.0,22.0,29,13.0,8,1.0,9.0,22.0,69,W,13
555,ORLMIA2000-06-28,2000-06-28,2000,ORL,MIA,18,46,0.391304347826087,3,9,0.3333333333333333,22,30,0.7333333333333333,9.0,21.0,30,9.0,6,0.0,14.0,16.0,61,21,53,0.39622641509433965,4,12,0.3333333333333333,7,10,0.7,6.0,18.0,24,13.0,7,2.0,15.0,29.0,53,W,8
556,PORCLE2000-06-28,2000-06-28,2000,POR,CLE,21,45,0.4666666666666667,3,8,0.375,35,43,0.813953488372093,8.0,23.0,31,16.0,11,2.0,19.0,25.0,80,25,65,0.38461538461538464,9,24,0.375,10,13,0.7692307692307693,11.0,15.0,26,12.0,5,1.0,18.0,31.0,69,W,11
557,SACMIN2000-06-28,2000-06-28,2000,SAC,MIN,32,64,0.5,7,17,0.4117647058823529,11,17,0.6470588235294118,12.0,22.0,34,22.0,6,6.0,15.0,17.0,82,30,70,0.42857142857142855,4,22,0.18181818181818182,10,15,0.6666666666666666,11.0,15.0,26,14.0,7,5.0,10.0,19.0,74,W,8
558,SEADET2000-06-28,2000-06-28,2000,SEA,DET,34,68,0.5,3,15,0.2,7,8,0.875,7.0,13.0,20,18.0,7,3.0,15.0,26.0,78,27,54,0.5,0,3,0.0,28,38,0.7368421052631579,9.0,22.0,31,17.0,9,4.0,14.0,21.0,82,L,-4
559,HOUPOR2000-06-30,2000-06-30,2000,HOU,POR,34,68,0.5,4,14,0.2857142857142857,7,9,0.7777777777777778,13.0,16.0,29,18.0,12,4.0,11.0,10.0,79,16,49,0.32653061224489793,3,13,0.23076923076923078,4,5,0.8,8.0,14.0,22,13.0,5,2.0,22.0,16.0,39,W,40
560,MIAORL2000-06-30,2000-06-30,2000,MIA,ORL,22,62,0.3548387096774194,1,12,0.08333333333333333,18,24,0.75,20.0,17.0,37,16.0,7,6.0,13.0,24.0,63,21,50,0.42,3,8,0.375,21,22,0.9545454545454546,8.0,16.0,24,11.0,5,3.0,11.0,21.0,66,L,-3
561,NYLIND2000-06-30,2000-06-30,2000,NYL,IND,29,63,0.4603174603174603,6,15,0.4,8,9,0.8888888888888888,11.0,20.0,31,21.0,6,4.0,18.0,17.0,72,25,55,0.45454545454545453,8,19,0.42105263157894735,12,17,0.7058823529411765,4.0,18.0,22,13.0,15,5.0,14.0,16.0,70,W,2
562,SACUTA2000-06-30,2000-06-30,2000,SAC,UTA,30,68,0.4411764705882353,4,12,0.3333333333333333,21,29,0.7241379310344828,12.0,18.0,30,16.0,14,5.0,8.0,15.0,85,26,67,0.3880597014925373,3,9,0.3333333333333333,7,8,0.875,15.0,23.0,38,14.0,3,9.0,20.0,24.0,62,W,23
563,SEAMIN2000-06-30,2000-06-30,2000,SEA,MIN,15,44,0.3409090909090909,4,12,0.3333333333333333,19,28,0.6785714285714286,13.0,12.0,25,8.0,7,3.0,19.0,23.0,53,23,47,0.48936170212765956,8,20,0.4,11,13,0.8461538461538461,5.0,18.0,23,17.0,7,4.0,17.0,22.0,65,L,-12
564,WASPHO2000-06-30,2000-06-30,2000,WAS,PHO,24,52,0.46153846153846156,2,6,0.3333333333333333,7,16,0.4375,8.0,15.0,23,15.0,9,2.0,17.0,19.0,57,27,52,0.5192307692307693,3,7,0.42857142857142855,9,14,0.6428571428571429,6.0,23.0,29,17.0,7,3.0,15.0,21.0,66,L,-9
565,CHAWAS2000-07-01,2000-07-01,2000,CHA,WAS,26,61,0.4262295081967213,7,18,0.3888888888888889,15,20,0.75,9.0,18.0,27,16.0,4,0.0,16.0,25.0,74,28,51,0.5490196078431373,0,6,0.0,22,31,0.7096774193548387,7.0,22.0,29,18.0,10,6.0,13.0,21.0,78,L,-4
566,INDMIA2000-07-01,2000-07-01,2000,IND,MIA,18,47,0.3829787234042553,4,14,0.2857142857142857,12,13,0.9230769230769231,9.0,15.0,24,10.0,12,7.0,17.0,17.0,52,23,52,0.4423076923076923,2,4,0.5,6,12,0.5,11.0,19.0,30,16.0,12,1.0,18.0,20.0,54,L,-2
567,LASCLE2000-07-01,2000-07-01,2000,LAS,CLE,29,68,0.4264705882352941,3,14,0.21428571428571427,14,19,0.7368421052631579,15.0,23.0,38,23.0,11,5.0,14.0,25.0,75,22,52,0.4230769230769231,1,8,0.125,22,28,0.7857142857142857,5.0,18.0,23,12.0,7,6.0,15.0,20.0,67,W,8
568,ORLNYL2000-07-01,2000-07-01,2000,ORL,NYL,25,54,0.46296296296296297,6,19,0.3157894736842105,13,16,0.8125,10.0,22.0,32,11.0,7,5.0,14.0,13.0,69,23,59,0.3898305084745763,5,18,0.2777777777777778,6,9,0.6666666666666666,6.0,18.0,24,16.0,7,0.0,10.0,19.0,57,W,12
569,SACDET2000-07-01,2000-07-01,2000,SAC,DET,36,63,0.5714285714285714,2,7,0.2857142857142857,34,46,0.7391304347826086,11.0,19.0,30,23.0,9,7.0,11.0,19.0,108,33,74,0.44594594594594594,3,12,0.25,27,29,0.9310344827586207,15.0,19.0,34,23.0,5,1.0,16.0,29.0,96,W,12
570,SEAUTA2000-07-01,2000-07-01,2000,SEA,UTA,26,58,0.4482758620689655,3,9,0.3333333333333333,5,8,0.625,8.0,11.0,19,11.0,8,0.0,12.0,18.0,60,34,62,0.5483870967741935,0,4,0.0,13,17,0.7647058823529411,12.0,23.0,35,26.0,9,6.0,11.0,13.0,81,L,-21
571,HOUPHO2000-07-02,2000-07-02,2000,HOU,PHO,19,55,0.34545454545454546,3,16,0.1875,28,30,0.9333333333333333,12.0,28.0,40,7.0,6,3.0,16.0,19.0,69,25,63,0.3968253968253968,1,9,0.1111111111111111,7,12,0.5833333333333334,7.0,16.0,23,8.0,9,3.0,10.0,26.0,58,W,11
572,LASDET2000-07-02,2000-07-02,2000,LAS,DET,29,69,0.42028985507246375,5,13,0.38461538461538464,22,30,0.7333333333333333,11.0,25.0,36,21.0,11,4.0,12.0,19.0,85,26,72,0.3611111111111111,1,9,0.1111111111111111,10,17,0.5882352941176471,15.0,27.0,42,12.0,8,3.0,21.0,30.0,63,W,22
573,MINPOR2000-07-02,2000-07-02,2000,MIN,POR,24,55,0.43636363636363634,6,16,0.375,27,36,0.75,9.0,14.0,23,16.0,13,2.0,14.0,26.0,81,24,50,0.48,6,16,0.375,21,27,0.7777777777777778,10.0,20.0,30,16.0,7,1.0,28.0,35.0,75,W,6
574,CLENYL2000-07-03,2000-07-03,2000,CLE,NYL,24,66,0.36363636363636365,5,18,0.2777777777777778,13,20,0.65,19.0,16.0,35,18.0,9,1.0,14.0,25.0,66,23,51,0.45098039215686275,4,11,0.36363636363636365,15,17,0.8823529411764706,8.0,20.0,28,17.0,4,5.0,19.0,29.0,65,W,1
575,INDPOR2000-07-03,2000-07-03,2000,IND,POR,24,65,0.36923076923076925,7,22,0.3181818181818182,9,11,0.8181818181818182,11.0,21.0,32,12.0,9,5.0,17.0,21.0,64,26,61,0.4262295081967213,3,12,0.25,13,20,0.65,14.0,25.0,39,11.0,9,2.0,17.0,12.0,68,L,-4
576,SEAWAS2000-07-03,2000-07-03,2000,SEA,WAS,22,56,0.39285714285714285,4,17,0.23529411764705882,7,9,0.7777777777777778,8.0,16.0,24,15.0,7,1.0,15.0,12.0,55,25,57,0.43859649122807015,1,6,0.16666666666666666,9,12,0.75,9.0,21.0,30,18.0,12,4.0,14.0,13.0,60,L,-5
577,CHAMIA2000-07-05,2000-07-05,2000,CHA,MIA,31,58,0.5344827586206896,4,7,0.5714285714285714,10,12,0.8333333333333334,9.0,22.0,31,20.0,3,2.0,14.0,19.0,76,28,64,0.4375,5,11,0.45454545454545453,9,12,0.75,6.0,14.0,20,25.0,8,0.0,8.0,20.0,70,W,6
578,MINSEA2000-07-05,2000-07-05,2000,MIN,SEA,22,56,0.39285714285714285,3,9,0.3333333333333333,13,20,0.65,6.0,17.0,23,16.0,7,3.0,15.0,22.0,60,24,54,0.4444444444444444,2,10,0.2,17,26,0.6538461538461539,8.0,25.0,33,14.0,8,6.0,17.0,24.0,67,L,-7
579,NYLPOR2000-07-05,2000-07-05,2000,NYL,POR,22,50,0.44,4,11,0.36363636363636365,14,17,0.8235294117647058,4.0,26.0,30,14.0,14,1.0,23.0,22.0,62,12,49,0.24489795918367346,2,13,0.15384615384615385,19,25,0.76,6.0,19.0,25,7.0,10,0.0,21.0,23.0,45,W,17
580,SACLAS2000-07-05,2000-07-05,2000,SAC,LAS,23,67,0.34328358208955223,1,6,0.16666666666666666,14,21,0.6666666666666666,15.0,17.0,32,12.0,4,3.0,15.0,15.0,61,31,63,0.49206349206349204,5,10,0.5,9,10,0.9,7.0,29.0,36,17.0,7,8.0,17.0,15.0,76,L,-15
581,HOUSEA2000-07-06,2000-07-06,2000,HOU,SEA,31,57,0.543859649122807,4,11,0.36363636363636365,14,19,0.7368421052631579,8.0,27.0,35,16.0,6,4.0,10.0,9.0,80,20,57,0.3508771929824561,5,14,0.35714285714285715,5,8,0.625,8.0,15.0,23,10.0,4,2.0,14.0,17.0,50,W,30
582,LASWAS2000-07-06,2000-07-06,2000,LAS,WAS,29,63,0.4603174603174603,6,17,0.35294117647058826,15,18,0.8333333333333334,4.0,29.0,33,20.0,7,4.0,10.0,19.0,79,25,62,0.4032258064516129,5,15,0.3333333333333333,15,22,0.6818181818181818,6.0,23.0,29,19.0,5,4.0,12.0,20.0,70,W,9
583,ORLIND2000-07-06,2000-07-06,2000,ORL,IND,25,62,0.4032258064516129,2,9,0.2222222222222222,20,25,0.8,11.0,19.0,30,14.0,7,0.0,10.0,19.0,72,20,56,0.35714285714285715,5,19,0.2631578947368421,15,18,0.8333333333333334,11.0,24.0,35,13.0,7,3.0,17.0,22.0,60,W,12
584,PHODET2000-07-06,2000-07-06,2000,PHO,DET,28,57,0.49122807017543857,4,8,0.5,21,23,0.9130434782608695,8.0,23.0,31,18.0,12,2.0,14.0,12.0,83,31,67,0.4626865671641791,4,9,0.4444444444444444,3,5,0.6,9.0,18.0,27,17.0,8,1.0,20.0,20.0,69,W,14
585,HOUCHA2000-07-07,2000-07-07,2000,HOU,CHA,35,68,0.5147058823529411,6,19,0.3157894736842105,10,13,0.7692307692307693,8.0,19.0,27,22.0,10,1.0,8.0,13.0,86,28,55,0.509090909090909,4,13,0.3076923076923077,11,13,0.8461538461538461,3.0,19.0,22,21.0,3,0.0,13.0,21.0,71,W,15
586,MIACLE2000-07-07,2000-07-07,2000,MIA,CLE,18,48,0.375,1,7,0.14285714285714285,12,15,0.8,9.0,22.0,31,11.0,12,1.0,17.0,18.0,49,19,48,0.3958333333333333,4,8,0.5,4,6,0.6666666666666666,6.0,21.0,27,13.0,7,1.0,17.0,19.0,46,W,3
587,MINNYL2000-07-07,2000-07-07,2000,MIN,NYL,27,62,0.43548387096774194,6,20,0.3,10,15,0.6666666666666666,10.0,24.0,34,19.0,5,1.0,16.0,20.0,70,26,59,0.4406779661016949,6,13,0.46153846153846156,18,22,0.8181818181818182,8.0,22.0,30,19.0,11,3.0,12.0,18.0,76,L,-6
588,PORSAC2000-07-07,2000-07-07,2000,POR,SAC,27,60,0.45,2,8,0.25,4,8,0.5,7.0,20.0,27,18.0,5,2.0,16.0,22.0,60,23,54,0.42592592592592593,3,12,0.25,14,21,0.6666666666666666,4.0,21.0,25,11.0,11,6.0,13.0,17.0,63,L,-3
589,UTADET2000-07-07,2000-07-07,2000,UTA,DET,23,58,0.39655172413793105,0,5,0.0,23,29,0.7931034482758621,9.0,15.0,24,14.0,14,3.0,14.0,25.0,69,25,49,0.5102040816326531,4,8,0.5,19,25,0.76,8.0,27.0,35,16.0,8,2.0,26.0,26.0,73,L,-4
590,CHACLE2000-07-08,2000-07-08,2000,CHA,CLE,21,62,0.3387096774193548,1,14,0.07142857142857142,16,18,0.8888888888888888,8.0,11.0,19,14.0,8,1.0,11.0,26.0,59,29,48,0.6041666666666666,2,11,0.18181818181818182,20,25,0.8,5.0,23.0,28,23.0,6,6.0,17.0,22.0,80,L,-21
591,INDPHO2000-07-08,2000-07-08,2000,IND,PHO,25,53,0.4716981132075472,7,14,0.5,8,13,0.6153846153846154,12.0,15.0,27,18.0,5,3.0,15.0,28.0,65,23,55,0.41818181818181815,3,8,0.375,17,22,0.7727272727272727,12.0,14.0,26,13.0,3,1.0,11.0,16.0,66,L,-1
592,NYLMIA2000-07-08,2000-07-08,2000,NYL,MIA,24,45,0.5333333333333333,2,8,0.25,13,21,0.6190476190476191,7.0,19.0,26,18.0,11,2.0,17.0,13.0,63,22,54,0.4074074074074074,2,8,0.25,5,10,0.5,9.0,16.0,25,19.0,8,0.0,15.0,21.0,51,W,12
593,ORLSEA2000-07-08,2000-07-08,2000,ORL,SEA,23,46,0.5,5,9,0.5555555555555556,13,16,0.8125,6.0,12.0,18,15.0,8,3.0,14.0,13.0,64,21,53,0.39622641509433965,4,8,0.5,7,8,0.875,12.0,15.0,27,15.0,7,4.0,17.0,18.0,53,W,11
